pan_id,date,season,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,sunshine_hours,water_depth_cm,brine_density_be,salt_thickness_mm,days_since_last_rain,precipitation_7d_forecast_mm,precipitation_probability_pct,next7d_rain_mm,harvest_readiness,climate_risk,harvest_ready_flag,yield_kg,action_recorded,area_m2,latitude,longitude
PAN-2,2022-07-28,monsoon,26.58,67.03,32.33,0.0,8.29,13.88,21.0,0.0,1,40.58,45.2,42.26,0.0,0.2826,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-07-29,monsoon,26.77,66.21,29.16,0.0,8.87,13.15,22.17,0.0,2,68.73,64.9,71.21,0.0348,0.6029,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-07-30,monsoon,30.62,70.49,34.23,0.0,10.2,12.19,23.92,0.0,3,31.68,30.8,34.72,0.0,0.2726,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-07-31,monsoon,28.97,70.14,29.57,2.92,10.12,12.0,24.39,0.0,0,15.54,18.5,16.36,0.0677,0.2845,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-01,monsoon,26.88,68.52,37.12,0.0,5.85,12.0,24.61,0.0,1,72.33,61.2,64.47,0.08,0.7777,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-02,monsoon,31.45,72.17,38.1,30.74,9.81,14.05,21.02,0.0,0,24.97,18.5,23.42,0.0,0.3177,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-03,monsoon,28.34,70.45,25.58,3.71,10.21,13.76,21.46,0.0,0,16.6,22.9,18.5,0.0112,0.1898,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-04,monsoon,30.76,79.14,38.74,0.0,9.26,13.02,22.67,0.0,1,54.2,51.7,57.56,0.0012,0.5382,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-05,monsoon,24.97,72.24,30.15,0.0,10.01,12.44,23.73,0.0,2,38.2,40.7,36.34,0.0,0.4331,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-06,monsoon,29.88,78.76,38.22,0.0,8.63,12.0,24.67,0.0,3,24.96,37.6,38.84,0.1027,0.4298,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-07,monsoon,25.77,73.9,32.05,0.9,9.79,12.0,24.84,0.0,4,30.09,31.6,28.22,0.1006,0.2798,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-08,monsoon,28.4,72.91,39.08,0.86,7.95,12.0,25.07,0.0,5,55.7,59.4,60.16,0.1428,0.5377,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-09,monsoon,23.03,91.83,30.45,0.62,10.25,11.97,25.28,0.0,6,30.85,46.3,38.79,0.1312,0.3973,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-10,monsoon,26.59,79.94,35.94,10.06,9.01,12.46,23.64,0.0,0,61.48,57.3,55.85,0.0,0.3901,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-11,monsoon,23.58,78.66,29.21,10.03,10.68,13.05,22.56,0.0,0,56.57,57.8,66.01,0.0,0.6205,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-12,monsoon,26.08,78.81,34.79,16.18,6.95,14.19,20.74,0.0,0,31.45,40.8,36.18,0.0419,0.2866,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-13,monsoon,27.87,70.61,41.71,10.45,9.29,14.3,20.58,0.0,0,43.3,36.7,36.95,0.0693,0.2875,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-14,monsoon,26.62,69.59,40.6,11.24,9.91,14.52,20.26,0.0,0,48.44,52.5,43.83,0.0,0.3622,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-15,monsoon,26.58,96.58,34.21,0.0,11.41,14.43,20.39,0.0,1,56.03,55.9,48.53,0.0627,0.3902,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-16,monsoon,28.02,87.41,44.2,4.17,10.39,14.4,20.43,0.0,0,43.23,52.6,45.06,0.0,0.3194,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-17,monsoon,22.7,75.67,40.89,2.29,10.9,14.04,20.96,0.0,0,17.92,19.6,18.17,0.0187,0.1662,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-18,monsoon,24.66,78.77,41.12,10.3,9.13,14.52,20.27,0.0,0,128.67,98.0,98.69,0.0899,0.6583,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-19,monsoon,26.49,66.46,37.61,0.0,7.18,13.69,21.5,0.0,1,15.5,12.1,15.28,0.0,0.1169,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-20,monsoon,22.32,74.18,35.69,4.94,10.07,13.65,21.56,0.0,0,49.6,53.0,52.38,0.0437,0.4079,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-21,monsoon,23.46,70.11,47.51,24.24,8.43,15.28,19.26,0.0,0,42.48,45.1,58.63,0.0437,0.4362,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-22,monsoon,27.99,88.38,29.64,2.4,9.98,15.23,19.32,0.0,0,17.94,23.6,16.64,0.01,0.1498,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-23,monsoon,28.62,83.26,40.21,0.0,10.18,14.67,20.05,0.0,1,33.11,31.7,36.69,0.0058,0.3067,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-24,monsoon,27.88,86.7,34.28,22.38,6.89,16.58,17.74,0.0,0,16.38,24.6,14.71,0.0369,0.0907,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-25,monsoon,24.67,74.38,39.26,5.5,8.69,16.5,17.82,0.0,0,5.96,8.6,6.19,0.0268,0.0764,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-26,monsoon,25.66,85.55,35.82,11.96,8.07,17.36,16.94,0.0,0,26.85,22.9,25.45,0.0,0.2477,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-27,monsoon,24.68,79.84,34.69,16.53,9.02,18.56,15.84,0.0,0,6.19,14.7,6.78,0.0,0.0666,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-28,monsoon,27.67,72.79,28.1,9.28,8.33,18.9,15.56,0.0,0,85.83,71.6,71.23,0.0,0.4696,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-29,monsoon,28.45,81.09,34.69,0.0,7.27,18.41,15.98,0.0,1,26.87,25.9,26.95,0.0074,0.2344,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-30,monsoon,23.12,90.11,30.74,2.91,10.36,18.51,15.89,0.0,0,57.83,46.7,54.88,0.0,0.3142,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-08-31,monsoon,26.14,77.84,32.61,0.0,10.87,17.96,16.37,0.0,1,37.78,56.4,42.17,0.0097,0.3528,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-01,monsoon,23.82,65.88,28.23,0.0,8.43,17.37,16.93,0.0,2,33.07,37.2,32.28,0.0153,0.2508,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-02,monsoon,24.39,89.92,29.94,0.0,8.72,17.18,17.12,0.0,3,45.58,51.9,53.56,0.0,0.303,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-03,monsoon,21.97,94.37,37.11,0.0,9.44,17.07,17.24,0.0,4,41.74,49.0,48.67,0.0209,0.3725,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-04,monsoon,23.35,90.18,35.34,0.0,11.25,16.85,17.47,0.0,5,30.45,41.9,35.94,0.0132,0.3159,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-05,monsoon,28.39,72.73,34.66,8.44,11.13,16.88,17.44,0.0,0,34.42,44.0,36.21,0.0,0.3788,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-06,monsoon,22.06,74.28,28.3,3.91,9.55,16.85,17.47,0.0,0,26.95,40.8,29.71,0.0,0.3021,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-07,monsoon,24.15,76.13,35.2,0.0,9.33,16.32,18.03,0.0,1,33.03,44.7,38.04,0.0206,0.3154,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-08,monsoon,22.76,84.85,36.61,2.82,11.33,16.26,18.1,0.0,0,57.14,68.2,58.12,0.0,0.3466,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-09,monsoon,23.47,78.56,20.35,2.99,9.13,16.27,18.09,0.0,0,30.84,38.3,34.06,0.0,0.2376,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-10,monsoon,25.06,81.29,21.75,0.0,8.23,15.99,18.41,0.0,1,39.79,38.7,35.85,0.0669,0.2595,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-11,monsoon,22.85,70.85,23.1,0.0,8.54,15.58,18.89,0.0,2,18.05,19.5,20.71,0.0,0.1481,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-12,monsoon,24.94,85.61,26.13,0.0,8.97,15.32,19.21,0.0,3,14.43,29.4,15.92,0.023,0.1848,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-13,monsoon,24.45,71.84,30.09,0.0,10.36,14.74,19.96,0.0,4,14.55,16.3,17.64,0.0137,0.0908,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-14,monsoon,21.97,73.7,24.89,0.0,12.03,14.32,20.54,0.0,5,19.89,36.6,20.0,0.0152,0.2185,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-15,monsoon,19.22,85.41,26.22,6.78,9.0,14.81,19.86,0.0,0,23.45,26.4,21.32,0.0038,0.1832,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-16,monsoon,23.78,74.84,26.52,0.0,9.05,14.39,20.45,0.0,1,54.33,39.6,45.85,0.0,0.3498,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-17,monsoon,23.73,74.27,20.35,0.0,11.05,14.01,21.0,0.0,2,18.35,22.4,22.48,0.0,0.1664,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-18,monsoon,21.87,79.71,18.57,0.0,7.29,13.79,21.33,0.0,3,10.37,25.1,11.83,0.013,0.0621,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-19,monsoon,23.15,79.81,21.32,0.0,8.24,13.52,21.75,0.0,4,24.57,17.4,22.01,0.0293,0.1847,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-20,monsoon,24.92,69.29,26.31,0.0,10.46,12.94,22.72,0.0,5,6.15,16.4,5.7,0.0,0.1118,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-21,monsoon,24.88,84.8,21.46,0.0,9.32,12.71,23.14,0.0,6,5.69,13.8,7.32,0.0084,0.1095,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-22,monsoon,22.83,82.92,19.6,0.0,10.35,12.49,23.56,0.0,7,27.98,44.7,33.9,0.0287,0.3043,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-23,monsoon,24.77,78.17,17.72,0.0,11.83,12.18,24.17,0.0,8,8.18,18.1,7.6,0.0,0.102,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-24,monsoon,20.3,73.08,24.96,0.0,8.77,12.0,24.58,0.0,9,30.42,46.1,32.86,0.0378,0.3345,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-25,monsoon,24.25,76.32,14.45,0.0,10.24,12.0,24.66,0.0,10,1.26,5.6,1.66,0.1622,0.0599,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-26,monsoon,28.58,65.02,14.15,3.84,9.25,12.0,24.69,0.0,0,25.54,21.3,23.58,0.1298,0.3247,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-27,monsoon,23.71,76.15,15.75,0.0,11.62,12.0,24.78,0.0,1,0.0,13.1,0.0,0.1387,0.0954,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-28,monsoon,22.63,76.04,13.29,0.0,10.16,12.0,24.85,0.0,2,0.35,17.6,0.0,0.1187,0.1165,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-29,monsoon,23.31,71.78,14.84,0.0,10.82,12.0,24.94,0.0,3,14.17,15.0,11.43,0.0635,0.2515,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-09-30,monsoon,21.56,77.47,16.8,0.0,8.89,12.0,25.01,0.0,4,0.0,17.2,0.0,0.0727,0.0519,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-01,other,22.33,73.3,16.8,0.0,9.35,11.94,25.02,0.0,5,0.0,5.8,0.0,0.228,0.2062,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-02,other,22.55,65.67,17.43,0.0,11.29,11.91,24.73,0.0,6,0.52,0.0,0.0,0.0812,0.1005,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-03,other,21.77,66.47,10.77,0.0,11.47,12.0,24.65,0.0,7,6.96,12.2,5.93,0.0325,0.1237,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-04,other,21.1,65.78,10.95,0.0,13.0,12.0,24.74,0.0,8,3.1,13.0,2.67,0.1117,0.1113,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-05,other,23.18,65.7,7.8,0.0,11.88,12.0,24.82,0.0,9,0.64,0.0,0.0,0.0745,0.0305,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-06,other,19.08,65.68,10.03,0.0,9.27,12.0,24.88,0.0,10,0.83,8.7,0.0,0.2053,0.1062,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-07,other,21.14,71.71,10.71,0.0,10.44,12.0,24.94,0.0,11,7.06,10.9,7.08,0.0562,0.1699,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-08,other,23.97,77.09,5.28,0.0,10.86,12.0,24.98,0.0,12,0.52,2.6,0.0,0.0442,0.1193,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-09,other,20.56,78.93,6.94,0.0,9.75,12.0,25.01,0.0,13,8.59,24.8,8.62,0.0805,0.1529,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-10,other,22.36,67.29,3.87,0.0,11.18,11.96,25.2,0.0,14,0.12,1.6,0.0,0.1415,0.2137,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-11,other,21.35,56.13,4.12,0.0,11.55,11.95,25.26,0.0,15,6.67,13.1,6.18,0.1427,0.1161,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-12,other,23.78,74.11,5.64,0.0,12.09,11.96,25.36,0.0,16,0.0,8.2,0.0,0.1622,0.1093,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-13,other,22.85,49.64,3.48,0.0,10.9,11.94,25.38,0.0,17,10.37,15.9,13.26,0.2572,0.2571,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-14,other,23.08,82.17,4.65,0.0,11.59,11.97,25.56,0.0,18,0.0,2.8,0.0,0.2407,0.1519,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-15,other,17.0,79.42,8.06,2.1,10.8,12.08,25.55,0.0,0,0.34,0.0,0.0,0.2545,0.2061,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-16,other,23.65,78.58,17.35,0.0,12.27,11.92,26.0,0.05,1,0.16,3.1,0.0,0.1774,0.1508,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-17,other,22.11,71.22,10.14,0.0,10.74,11.91,26.02,0.33,2,0.0,2.8,0.75,0.283,0.1485,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-18,other,24.01,78.65,4.43,0.0,9.11,11.87,26.31,0.47,3,0.84,6.3,0.0,0.2766,0.1857,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-19,other,23.37,57.1,14.33,0.0,10.73,11.71,26.16,1.09,4,18.65,28.4,17.06,0.2548,0.2015,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-20,other,20.69,73.6,9.75,0.0,11.35,11.64,26.36,1.33,5,9.74,16.4,9.88,0.3991,0.247,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-21,other,23.93,68.37,3.45,0.0,11.88,11.58,26.59,1.56,6,0.0,17.3,0.0,0.3537,0.1801,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-22,other,22.86,54.43,6.69,0.0,9.57,11.47,26.68,1.97,7,13.93,27.2,12.21,0.3489,0.308,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-23,other,19.29,74.55,6.43,0.0,9.85,11.42,26.97,2.16,8,5.66,0.0,5.54,0.4709,0.1872,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-24,other,19.05,53.41,9.23,0.0,10.6,11.3,27.08,2.62,9,0.78,0.0,0.0,0.4673,0.0869,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-25,other,22.87,69.56,13.95,0.0,11.56,11.16,27.15,3.15,10,0.74,16.0,0.0,0.4884,0.2778,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-26,other,19.84,73.54,4.54,0.0,10.58,11.11,27.48,3.35,11,0.0,10.2,0.0,0.5198,0.1794,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-27,other,19.24,76.13,12.24,0.0,10.43,11.02,27.76,3.67,12,0.15,12.0,0.0,0.5527,0.1252,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-28,other,21.68,74.36,2.71,0.0,10.59,10.97,27.88,3.87,13,0.36,7.6,0.0,0.6407,0.2038,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-29,other,22.41,78.7,11.7,0.0,12.33,10.86,27.79,4.26,14,9.91,19.0,7.8,0.5489,0.2152,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-30,other,24.43,70.09,13.1,0.0,10.68,10.7,27.63,4.88,15,16.63,25.6,15.74,0.529,0.304,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-10-31,other,20.97,77.51,8.09,0.0,9.82,10.63,27.84,5.14,16,1.4,4.7,0.0,0.6292,0.2186,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-01,other,18.87,57.22,14.48,0.0,12.43,10.43,27.57,5.87,17,0.63,6.2,0.0,0.6404,0.2383,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-02,other,23.01,53.95,11.83,0.0,10.23,10.0,16.683500000000002,0.4,18,12.62,0.0,12.59,0.7364,0.3727,1,39840.0,harvest,5000.0,21.7645,72.1519
PAN-2,2022-11-03,other,21.8,73.25,10.61,0.0,11.98,11.89,14.65,0.0,19,0.37,5.2,0.0,0.0,0.0766,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-04,other,19.03,77.44,4.4,0.0,12.45,12.0,14.58,0.0,20,30.44,42.8,32.76,0.0,0.1912,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-05,other,24.49,63.54,6.79,0.0,10.19,12.0,14.66,0.0,21,8.01,20.0,7.76,0.0,0.0,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-06,other,19.84,63.2,2.29,0.0,11.96,12.0,14.7,0.0,22,2.88,6.6,2.82,0.0307,0.0305,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-07,other,22.07,67.68,7.75,5.99,11.16,12.38,14.25,0.0,0,0.0,10.4,0.0,0.0,0.0176,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-08,other,21.85,60.68,0.0,0.0,9.8,12.27,14.38,0.0,1,13.41,21.3,12.74,0.0,0.0604,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-09,other,25.31,80.08,6.78,0.0,10.1,12.12,14.56,0.0,2,0.22,12.9,0.0,0.0,0.0474,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-10,other,22.33,59.66,5.44,0.0,13.0,12.0,14.74,0.0,3,14.88,15.7,18.41,0.0107,0.2023,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-11,other,22.18,54.96,5.15,0.0,11.11,12.0,14.81,0.0,4,0.01,8.4,0.0,0.0,0.0198,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-12,other,23.38,59.85,12.86,0.0,10.57,12.0,14.93,0.0,5,0.28,15.1,0.0,0.0,0.0,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-13,other,25.43,57.13,9.55,0.0,11.52,12.0,15.05,0.0,6,0.0,1.9,0.0,0.0,0.0,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-14,other,20.38,73.46,1.75,0.0,10.63,12.0,15.08,0.0,7,0.05,6.8,0.0,0.0015,0.0032,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-15,other,19.96,75.58,4.11,0.0,10.6,12.0,15.11,0.0,8,11.41,21.7,10.34,0.0,0.1059,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-16,other,23.04,58.29,10.28,0.0,13.0,12.0,15.22,0.0,9,17.96,11.6,14.62,0.0,0.1508,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-17,other,22.91,63.03,4.05,0.0,10.91,12.0,15.28,0.0,10,0.1,5.1,0.0,0.0,0.0854,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-18,other,24.26,73.7,10.99,0.0,10.44,12.0,15.35,0.0,11,20.76,28.4,21.33,0.0,0.2133,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-19,other,21.14,66.99,0.0,0.0,12.07,12.0,15.38,0.0,12,0.29,4.3,0.0,0.0,0.0616,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-20,other,22.76,69.33,3.81,8.48,12.64,12.68,14.55,0.0,0,43.61,44.1,36.74,0.0,0.3043,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-21,other,21.79,59.45,11.97,0.0,12.55,12.3,15.0,0.0,1,0.55,17.9,0.0,0.0274,0.0974,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-22,other,22.68,62.4,3.05,0.0,8.92,12.14,15.2,0.0,2,0.0,0.0,0.0,0.0344,0.0505,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-23,other,20.95,61.99,11.58,0.0,11.84,12.0,15.43,0.0,3,2.01,12.0,1.41,0.0,0.0675,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-24,other,21.79,83.88,13.54,0.0,10.12,12.0,15.47,0.0,4,0.0,10.2,0.0,0.0,0.068,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-25,other,21.61,56.7,11.85,0.0,9.44,12.0,15.57,0.0,5,0.0,13.6,0.0,0.0,0.0597,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-26,other,23.57,61.03,3.69,0.0,12.34,12.0,15.63,0.0,6,0.0,14.2,0.0,0.0769,0.0,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-27,other,21.67,75.09,12.15,0.0,12.11,12.0,15.7,0.0,7,0.0,0.0,0.0,0.0,0.0046,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-28,other,25.15,70.94,8.92,0.0,13.0,12.0,15.78,0.0,8,0.0,13.3,0.0,0.0,0.0111,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-29,other,24.29,77.32,8.72,0.0,11.15,12.0,15.84,0.0,9,14.91,13.1,12.63,0.0077,0.1332,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-11-30,other,22.3,70.69,13.96,0.0,11.28,12.0,15.93,0.0,10,3.4,2.1,2.58,0.0,0.0616,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-01,other,21.07,71.04,6.27,0.0,11.59,12.0,15.98,0.0,11,3.66,4.1,3.26,0.0,0.0511,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-02,other,23.3,69.82,7.62,0.0,10.86,12.0,16.04,0.0,12,0.0,12.8,0.0,0.0,0.0276,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-03,other,19.37,58.35,12.42,0.0,12.32,12.0,16.14,0.0,13,17.85,21.0,21.77,0.0068,0.2488,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-04,other,24.18,60.64,7.79,0.0,10.91,12.0,16.23,0.0,14,5.91,3.9,5.34,0.0,0.0431,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-05,other,24.75,68.15,5.64,0.0,11.2,12.0,16.29,0.0,15,0.67,2.8,0.0,0.0,0.0926,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-06,other,22.26,68.02,2.15,0.0,10.61,12.0,16.33,0.0,16,0.0,7.2,0.0,0.0073,0.0418,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-07,other,21.55,79.52,10.62,0.0,12.41,12.0,16.38,0.0,17,1.0,14.1,1.42,0.0,0.0003,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-08,other,24.09,53.8,8.81,0.0,9.59,12.0,16.49,0.0,18,0.77,23.2,0.0,0.04,0.0736,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-09,other,19.65,64.71,5.27,0.0,12.23,12.0,16.54,0.0,19,17.48,15.0,21.02,0.0,0.1996,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-10,other,21.68,69.57,7.3,22.42,12.41,14.04,14.14,0.0,0,2.18,3.0,1.27,0.0307,0.023,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-11,other,23.17,57.25,9.49,0.0,8.97,13.71,14.48,0.0,1,0.0,5.8,0.0,0.0353,0.0762,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-12,other,21.91,55.26,7.47,0.0,10.51,13.42,14.8,0.0,2,33.95,35.1,30.59,0.0383,0.2975,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-13,other,21.64,63.98,0.0,0.0,13.0,13.31,14.92,0.0,3,0.0,16.3,0.0,0.0,0.0,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-14,other,22.93,61.7,1.72,0.0,9.51,13.16,15.09,0.0,4,23.93,20.5,23.86,0.0,0.123,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-15,other,20.89,60.08,8.94,0.0,12.6,12.87,15.43,0.0,5,0.0,9.3,0.0,0.0,0.041,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-16,other,24.94,58.69,11.87,0.0,11.67,12.42,15.99,0.0,6,0.13,11.5,0.0,0.0,0.128,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-17,other,25.46,47.98,2.51,0.0,11.09,12.15,16.34,0.0,7,1.43,20.0,1.52,0.0,0.02,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-18,other,25.07,73.75,4.05,0.0,9.15,12.0,16.54,0.0,8,0.15,16.9,0.0,0.0576,0.0203,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-19,other,26.72,59.33,13.35,0.0,12.79,12.0,16.7,0.0,9,0.76,8.5,0.0,0.0,0.0979,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-20,other,23.42,67.29,9.56,0.0,11.97,12.0,16.78,0.0,10,0.28,5.8,0.0,0.0,0.011,0,0.0,,5000.0,21.7645,72.1519
PAN-2,2022-12-21,other,23.93,62.67,9.47,0.0,13.0,12.0,16.88,0.0,11,0.0,2.8,0.0,0.0,0.0,0,0.0,,5000.0,21.7645,72.1519
